item_id,declaration_id,declaration_date,year,year_month,hs_code,hs_clean,hs6,hs2,hs_desc,commercial_description,active_cr,trade_type,regime,country_of_origin,country_of_export,country_of_destination,country_of_origin_code,country_of_export_code,country_of_destination_code,partner_country_code,uom,qty_by_uom,actual_unit_price,price_basis,local_amount_clean,invoice_amount_clean,sup_amount_clean,net_weight_clean,gross_weight_clean,log_actual_unit_price,median,mad,q1,q3,iqr,iqr_low,iqr_high,iqr_flag,robust_z,anomaly_score,price_level,partner_count,partner_probability,partner_rarity_raw,partner_rarity_score,route_count,route_probability,route_rarity_raw,route_rarity_score,active_months,month_mean,month_std,month_max,burstiness_raw,burstiness_score,trade_pattern_score,pattern_level,trade_pattern_flag,cr_price_z_own,cr_price_z_peer,cr_price_severity,cr_burst_ratio,cr_burst_severity,cr_hs_months_active,cr_hs_first_time_in_window,cr_freq_severity,cr_partner_first_time,cr_partner_hs_first_time,cr_partner_rarity,cr_portfolio_distance,cr_portfolio_severity,cr_profile_score,cr_profile_level,cr_profile_flag,final_level,final_reason,final_flag,llm_explanation,llm_issue_type,llm_validation,llm_validation_reasoning,llm_confidence,llm_next_step
2020-2601-4-10846-1,2020-2601-4-10846,2020-06-18,2020,2020-06,8703221000,870322100000,870322,87,Passenger cars 1000-1500cc,Passenger cars 1000-1500cc,CR_HASH_021,Import,IM,SA,SA,BH,SA,SA,BH,SA,NMB,2.43,504590.9547325103,price_per_item,1226156.02,3261053.25,2.43,174.91,192.49,13.131505371210444,12.339741490828857,0.5298577154310848,11.445675964067552,12.647064860424424,1.201388896356871,9.643592619532246,14.44914820495973,False,1.007888354650508,1.007888354650508,NORMAL,5.0,0.0052410901467505,5.251225759014186,51.700506150822136,4.0,0.0041928721174004,5.474369310328396,54.46595026060942,4.0,1.25,0.5,2.0,1.6,38.181818181818194,50.64060839389709,LOW,1,4.991180103983432,1.574884543300126,100.0,3.0,50.0,3,False,75.0,False,False,90.9090909090909,0.6666666666666667,66.66666666666667,76.06060606060606,MEDIUM,1,MEDIUM,"MEDIUM (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=MEDIUM)",1,"The transaction shows a declared unit price of approximately BHD 504,591 for passenger cars, which is significantly higher than the peer median price of BHD 12.34, indicating potential over-invoicing. However, the price anomaly score is within normal limits, and the trade pattern and CR profile levels are low to medium, suggesting that while the price is anomalous, it may not be a genuine risk given the context of the trader's history and the nature of the goods.",over_invoicing,FALSE_POSITIVE,"The high unit price is likely a false positive due to the trader's established history and the normal price level, despite the significant deviation from the peer median.",medium,Monitor future transactions from this trader for similar pricing patterns.
2020-2501-7-10502-1,2020-2501-7-10502,2020-06-18,2020,2020-06,8703221000,870322100000,870322,87,Passenger cars 1000-1500cc,Passenger cars 1000-1500cc,CR_HASH_029,Re-export,EX,BH,BH,AE,BH,BH,AE,AE,NMB,4.88,30215.89549180328,price_per_item,147453.57,392163.74,4.88,450.3,506.18,10.316156500298236,12.004283802979176,0.6624296738554509,11.2719045323345,12.594725507248622,1.3228209749141229,9.287673069963317,14.578956969619806,False,-1.7188636189128574,1.7188636189128574,NORMAL,2.0,0.0020964360587002,6.1675164908883415,79.19854023234907,2.0,0.0020964360587002,6.1675164908883415,77.23297513030472,2.0,1.0,0.0,1.0,1.0,0.0,66.6308114117812,LOW,1,0.0,-1.026629952877783,25.66574882194457,1.0,0.0,1,True,91.66666666666666,True,True,100.0,1.0,100.0,83.9830120876806,MEDIUM,1,MEDIUM,"MEDIUM (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=MEDIUM)",1,"This transaction is flagged due to a combination of medium-level anomalies in the trade pattern and CR profile dimensions. The trader is re-exporting passenger cars, which is unusual given the high partner rarity and the fact that this is the first time they are using this product and partner combination. However, the price level is normal, indicating that the pricing is consistent with market expectations.",unusual_partner,TRUE_POSITIVE,"The combination of high partner rarity and first-time use of both the product and partner suggests a genuine risk, despite the normal pricing. This warrants further investigation to ensure compliance and legitimacy.",medium,Conduct a detailed review of the trader's past transactions and the legitimacy of the destination market.
2020-2501-8-10424-1,2020-2501-8-10424,2020-06-19,2020,2020-06,8703221000,870322100000,870322,87,Passenger cars 1000-1500cc,Passenger cars 1000-1500cc,CR_HASH_041,Re-export,EX,BH,BH,IN,BH,BH,IN,IN,NMB,1.1,330816.65454545454,price_per_item,363898.32,967814.68,1.1,322.83,361.39,12.709322609950194,12.004283802979176,0.6624296738554509,11.2719045323345,12.594725507248622,1.3228209749141229,9.287673069963317,14.578956969619806,False,0.7178756917796554,0.7178756917796554,NORMAL,4.0,0.0041928721174004,5.474369310328396,58.39708046469813,4.0,0.0041928721174004,5.474369310328396,54.46595026060942,4.0,1.0,0.0,1.0,1.0,0.0,48.26162282356236,LOW,1,0.0,0.5985279683449627,14.963199208624069,1.0,0.0,1,True,91.66666666666666,False,True,66.66666666666667,1.0,100.0,61.903786389685095,LOW,1,LOW,"LOW (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=LOW)",1,"The transaction involves a re-export of a passenger car with a declared unit price significantly higher than the peer median price, but the price anomaly score is normal, indicating no under- or over-invoicing. The trade pattern and CR profile levels are low, suggesting this is a first-time combination for the trader, which may not necessarily indicate a risk. The overall low anomaly score suggests this transaction is likely a benign outlier rather than a genuine risk.",benign_outlier,FALSE_POSITIVE,"The price level is normal, and while the trade pattern and CR profile levels are low, they are not indicative of a significant risk. The first-time nature of the product and partner combination does not warrant further action at this time.",high,Monitor future transactions from this trader for similar patterns.
2020-2601-9-10036-1,2020-2601-9-10036,2020-06-19,2020,2020-06,102211000,102211000000,102211,10,"Live cattle, pure-bred breeding","Live cattle, pure-bred breeding",CR_HASH_003,Import,IM,AE,US,BH,AE,US,BH,AE,NMB,0.99,66935.33333333333,price_per_item,66265.98,176239.32,0.99,546.89,577.27,11.111497197844317,10.013369334439131,0.6855679350518233,9.327801399387308,10.638440798004725,1.3106393986174147,7.361842301461186,12.604399895930843,False,1.0803846835902322,1.0803846835902322,NORMAL,11.0,0.0115303983228511,4.462768398649916,28.038772365976683,2.0,0.0020964360587002,6.1675164908883415,77.23297513030472,8.0,1.375,0.7440238091428449,3.0,2.1818181818181817,75.20661157024794,52.331919214132185,LOW,1,0.0,2.9336550782267747,73.34137695566938,1.0,0.0,2,False,83.33333333333334,False,True,77.77777777777779,0.7777777777777778,77.77777777777779,70.66948193448428,LOW,1,LOW,"LOW (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=LOW)",1,"The transaction shows a declared unit price of BHD 66,935.33 for live cattle, which is significantly higher than the peer median price of BHD 10.01, indicating potential over-invoicing. However, the price anomaly score is within normal limits, and the trade pattern and CR profile levels are low, suggesting that the trader's behavior is consistent with their history despite the high price. The unusual price may be due to a specific breed or quality of cattle not reflected in the median.",over_invoicing,FALSE_POSITIVE,"The price level is classified as normal despite the high unit price, and the trader has a consistent history with the product and partner, indicating that this transaction may not represent a genuine risk.",medium,Monitor future transactions from this trader for similar pricing patterns.
2020-2801-2-10936-1,2020-2801-2-10936,2020-06-20,2020,2020-06,102211000,102211000000,102211,10,"Live cattle, pure-bred breeding","Live cattle, pure-bred breeding",CR_HASH_024,Re-export,EX,BH,BH,AE,BH,BH,AE,AE,NMB,3.97,6225.604534005038,price_per_item,24715.65,65733.12,3.97,106.91,113.21,8.73658644458609,9.549317841384951,0.6971436999939566,8.846103941045365,10.18755556601122,1.3414516249658544,6.833926503596584,12.19973300346,False,-0.786322557432695,0.786322557432695,NORMAL,3.0,0.0031446540880503,5.762051382780177,67.03046630801344,3.0,0.0031446540880503,5.762051382780177,63.915119328547,3.0,1.0,0.0,1.0,1.0,0.0,55.88552491899817,LOW,1,0.0,-0.7302613233065901,18.256533082664752,1.0,0.0,1,True,91.66666666666666,False,True,90.9090909090909,0.8461538461538461,84.61538461538461,66.04013622928231,LOW,1,LOW,"LOW (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=LOW)",1,"The transaction involves a re-export of live cattle with a declared unit price significantly higher than the peer median price, but the price anomaly score is within the normal range. The trader is using this product and partner combination for the first time, which contributes to the low CR Profile Level. However, the overall price level is normal, and the trade pattern score indicates a typical trading behavior.",benign_outlier,FALSE_POSITIVE,"The price level is normal despite the high declared unit price, and the trade pattern does not indicate any unusual behavior. The first-time use of the product and partner combination does not alone indicate a risk.",medium,Monitor future transactions from this trader for consistency in pricing and product use.
2020-2801-4-10274-1,2020-2801-4-10274,2020-06-20,2020,2020-06,1006301000,100630100000,100630,10,Long-grain milled rice,Long-grain milled rice,CR_HASH_041,Re-export,EX,BH,BH,DE,BH,BH,DE,DE,KGM,3551.85,0.1842391992905105,price_per_kg,654.39,1740.41,1.52,3551.85,3774.72,0.1691005424850194,0.2942812331971436,0.0786514342671003,0.2366195387420564,0.3954409430566458,0.1588214043145894,-0.0016125677298277,0.63367304952853,False,-1.0735114996567017,1.0735114996567017,NORMAL,1.0,0.0010482180293501,6.860663671448286,100.0,1.0,0.0010482180293501,6.860663671448286,100.0,1.0,1.0,0.0,1.0,1.0,0.0,85.0,HIGH,1,-21.12807586917556,-1.4299154232541773,100.0,1.0,0.0,4,False,66.66666666666666,False,False,85.71428571428572,0.4285714285714286,42.85714285714286,65.0,LOW,1,HIGH,"HIGH (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=HIGH, cr_profile_level=LOW)",1,"The transaction shows a high trade pattern score due to the rarity of both the trading partner and the route, indicating an unusual trading scenario. However, the price level is normal, and the trader's profile shows a significant price severity, suggesting that the trader's pricing is highly unusual compared to their past behavior. This combination of high anomaly signals with a normal price level indicates a potential risk.",unusual_partner,TRUE_POSITIVE,"The high partner rarity and route rarity scores indicate that this transaction is atypical for the trader, which raises concerns about the legitimacy of the re-export activity.",medium,Conduct a detailed review of the trader's past transactions and the legitimacy of the trading partner.
2020-2701-1-10768-1,2020-2701-1-10768,2020-06-20,2020,2020-06,8703221000,870322100000,870322,87,Passenger cars 1000-1500cc,Passenger cars 1000-1500cc,CR_HASH_027,Import,IM,US,US,BH,US,US,BH,US,NMB,3.47,310848.7204610951,price_per_item,1078645.06,2868736.85,3.47,807.16,904.62,12.647064860424424,12.339741490828857,0.5298577154310848,11.445675964067552,12.647064860424424,1.201388896356871,9.643592619532246,14.44914820495973,False,0.3912121441786964,0.3912121441786964,NORMAL,10.0,0.010482180293501,4.558078578454241,30.899046383171186,8.0,0.0083857442348008,4.781222129768451,31.698925390914116,7.0,1.4285714285714286,0.5345224838248488,2.0,1.4,25.454545454545453,30.362328896587343,NORMAL,0,0.0,0.5292855868821922,13.232139672054805,1.0,0.0,1,True,91.66666666666666,True,True,100.0,1.0,100.0,79.63124888521918,MEDIUM,1,LOW,"LOW (driven by cr_profile; price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=MEDIUM)",1,"The transaction involves the import of passenger cars with a declared unit price that is significantly higher than the peer median price, but the price anomaly score is within the normal range. The trader is also engaging in a first-time transaction with a new partner, which contributes to a medium CR profile level. However, the overall composite score is low, indicating that while there are some unusual elements, they do not strongly suggest a genuine risk.",other,FALSE_POSITIVE,"The price level is normal and the trade pattern is also normal, suggesting that the flagged anomalies are not indicative of a genuine risk at this time.",medium,Monitor future transactions from this trader for consistency in pricing and partner usage.
2020-2501-4-10053-1,2020-2501-4-10053,2020-06-20,2020,2020-06,3923301000,392330100000,392330,39,Plastic bottles for packaging,Plastic bottles for packaging,CR_HASH_044,Re-export,EX,BH,BH,JP,BH,BH,JP,JP,NMB,2.21,2.1628959276018103,price_per_item,4.78,12.72,2.21,110.83,124.18,1.1514880407160577,2.008077055471865,0.7629623078147538,1.1201351912780924,2.51712417371907,1.3969889824409778,-0.9753482823833745,4.612607647380537,False,-0.7572607050232325,0.7572607050232325,NORMAL,4.0,0.0041928721174004,5.474369310328396,58.39708046469813,4.0,0.0041928721174004,5.474369310328396,54.46595026060942,2.0,2.0,0.0,2.0,1.0,0.0,48.26162282356236,LOW,1,0.0,-0.4858939137145258,12.147347842863146,1.0,0.0,3,False,75.0,False,True,88.88888888888889,0.7777777777777778,77.77777777777779,52.02934952277988,LOW,1,LOW,"LOW (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=LOW)",1,"The transaction shows a normal price level with a robust Z-score indicating no significant price anomaly. However, the low trade pattern score and CR profile level suggest that the trader is using a new product-partner combination, which is unusual for them. Given the context of re-exporting plastic bottles to Japan, this could be a benign outlier rather than a genuine risk.",benign_outlier,FALSE_POSITIVE,"The price level is normal, and while the trader is using a new combination, there is no strong evidence of risk in the price or trade pattern dimensions.",medium,Monitor future transactions from this trader for similar patterns.
2020-2701-4-10308-1,2020-2701-4-10308,2020-06-20,2020,2020-06,8504400090,850440009000,850440,85,Static converters,Static converters,CR_HASH_049,Import,IM,IN,IN,BH,IN,IN,BH,IN,NMB,2.79,6442.677419354838,price_per_item,17975.07,47806.05,2.79,763.49,891.34,8.770854683974166,7.466827051260017,0.5715840105867187,6.914775863803976,8.032836322465545,1.11806045866157,5.23768517581162,9.7099270104579,False,1.5388019470051113,1.5388019470051113,NORMAL,10.0,0.010482180293501,4.558078578454241,30.899046383171186,7.0,0.0073375262054507,4.9147535223929735,36.08488067145304,6.0,1.6666666666666667,1.2110601416389966,4.0,2.4,89.0909090909091,41.44286779023052,NORMAL,0,0.0,3.1655782051825705,79.13945512956427,1.0,0.0,1,True,91.66666666666666,False,True,90.9090909090909,0.8333333333333334,83.33333333333334,87.09274868928688,HIGH,1,HIGH,"HIGH (driven by cr_profile; price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=HIGH)",1,"The transaction shows a high CR Profile Score indicating significant deviation from the trader's usual behavior, particularly due to the first-time use of this product and the high partner rarity score. Despite the price level being normal, the combination of a high CR Price Severity and first-time flags suggests a potential risk of misclassification or unusual trading behavior. The declared unit price is significantly higher than the peer median price, which raises concerns about the legitimacy of the transaction.",cr_profile_deviation,TRUE_POSITIVE,"The high CR Profile Score and first-time flags indicate a significant deviation from the trader's historical behavior, warranting further investigation despite the normal price level.",high,Conduct a detailed review of the trader's past transactions and the nature of the goods to assess the legitimacy of this import.
2020-2601-4-10210-1,2020-2601-4-10210,2020-06-22,2020,2020-06,6109100000,610910000000,610910,61,Cotton t-shirts,Cotton t-shirts,CR_HASH_035,Import,IM,JP,JP,BH,JP,JP,BH,JP,NMB,0.55,330.94545454545454,price_per_item,182.02,484.1,0.55,415.96,456.82,5.80497066188104,4.644105600231562,0.7882174659262975,3.892722458934984,5.444558727344917,1.5518362684099332,1.5649680563200845,7.772313129959818,False,0.9933714881103825,0.9933714881103825,NORMAL,6.0,0.0062893081761006,5.068904202220232,46.22900654036249,2.0,0.0020964360587002,6.1675164908883415,77.23297513030472,4.0,1.5,1.0,3.0,2.0,63.63636363636365,59.69149911124244,LOW,1,0.0,2.3669704323490626,59.174260808726565,1.0,0.0,2,False,83.33333333333334,True,True,100.0,0.8,80.0,81.7109912830543,MEDIUM,1,MEDIUM,"MEDIUM (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=MEDIUM)",1,"The transaction shows a high declared unit price of BHD 330.95 for cotton t-shirts, which is significantly above the peer median price of BHD 4.64. However, the price anomaly score is normal, indicating that the price is not anomalous when compared to the market. The trader has a high partner rarity score, suggesting that this is a new trading partner, which could indicate a potential risk.",unusual_partner,TRUE_POSITIVE,"The combination of a high partner rarity score and the trader's medium profile level indicates a potential risk associated with this unusual trading partner, warranting further scrutiny despite the normal price level.",medium,Conduct further investigation into the trader's relationship with the new partner and the legitimacy of the pricing.
2020-2501-6-10217-1,2020-2501-6-10217,2020-06-22,2020,2020-06,8517120000,851712000000,851712,85,Cellular telephones,Cellular telephones,CR_HASH_004,Import,IM,IN,IN,BH,IN,IN,BH,IN,NMB,1.54,3928.8246753246754,price_per_item,6050.39,16091.46,1.54,210.1,245.5,8.276350091991494,9.1609472788485,0.7778458576033893,8.086449359029473,9.737226953131788,1.6507775941023135,5.610282967876002,12.213393344285258,False,-0.7670576664538395,0.7670576664538395,NORMAL,9.0,0.0094339622641509,4.663439094112067,34.06093261602687,8.0,0.0083857442348008,4.781222129768451,31.698925390914116,6.0,1.5,0.5477225575051662,2.0,1.3333333333333333,21.21212121212121,31.30690837665156,NORMAL,0,0.0,-0.5689818640353048,14.22454660088262,1.0,0.0,1,True,91.66666666666666,True,True,100.0,0.8571428571428572,85.71428571428572,77.12144845316607,MEDIUM,1,LOW,"LOW (driven by cr_profile; price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=MEDIUM)",1,"The transaction involves the import of cellular telephones from India, which is a common trade route for this product. The declared unit price is significantly higher than the peer median price, but the price anomaly score is normal, indicating no under-invoicing. The trader is using this product and partner for the first time, which contributes to the medium CR profile level, but overall, the composite level is low, suggesting no immediate risk.",benign_outlier,FALSE_POSITIVE,"The price level is normal despite the high declared unit price, and the trade pattern is typical for the product. The first-time use of the product and partner raises some flags, but the overall composite score indicates no significant risk.",medium,Monitor future transactions from this trader for consistency in pricing and product classification.
2020-2801-3-10810-1,2020-2801-3-10810,2020-06-23,2020,2020-06,102211000,102211000000,102211,10,"Live cattle, pure-bred breeding","Live cattle, pure-bred breeding",CR_HASH_047,Import,IM,IN,US,BH,IN,US,BH,IN,NMB,4.84,2122.772727272727,price_per_item,10274.22,27325.06,4.84,69.58,79.92,7.660949374411037,10.013369334439131,0.6855679350518233,9.327801399387308,10.638440798004725,1.3106393986174147,7.361842301461186,12.604399895930843,False,-2.314410351364101,2.314410351364101,LOW,7.0,0.0073375262054507,4.9147535223929735,41.6029195353019,1.0,0.0010482180293501,6.860663671448286,100.0,6.0,1.1666666666666667,0.408248290463863,2.0,1.7142857142857142,45.45454545454546,62.61964158583277,LOW,1,0.0,-0.9598976872752178,23.997442181880444,1.0,0.0,2,False,83.33333333333334,True,True,100.0,0.7857142857142857,78.57142857142857,69.11339047794387,LOW,1,LOW,"LOW (driven by price+pattern+cr_profile; price_level=LOW, pattern_level=LOW, cr_profile_level=LOW)",1,"The transaction shows a declared unit price of BHD 2122.77 for live cattle, which is significantly higher than the peer median price of BHD 10.01, resulting in a robust Z-score of -2.31 indicating potential under-invoicing. However, the overall anomaly signals are low across price, trade pattern, and CR profile dimensions, suggesting that this may be a benign outlier rather than a genuine risk.",benign_outlier,FALSE_POSITIVE,"The low anomaly scores across multiple dimensions indicate that while the price appears anomalous, it does not align with other risk indicators, suggesting this transaction is likely a false positive.",high,Monitor future transactions from this trader for consistency in pricing and partner usage.
2020-2601-3-10939-1,2020-2601-3-10939,2020-06-23,2020,2020-06,8703221000,870322100000,870322,87,Passenger cars 1000-1500cc,Passenger cars 1000-1500cc,CR_HASH_029,Re-export,EX,BH,BH,SA,BH,BH,SA,SA,NMB,1.73,828263.8034682081,price_per_item,1432896.38,3810894.64,1.73,956.5,1139.15,13.627088193190716,12.004283802979176,0.6624296738554509,11.2719045323345,12.594725507248622,1.3228209749141229,9.287673069963317,14.578956969619806,False,1.652351349638634,1.652351349638634,NORMAL,5.0,0.0052410901467505,5.251225759014186,51.700506150822136,5.0,0.0052410901467505,5.251225759014186,47.13660531805522,5.0,1.0,0.0,1.0,1.0,0.0,42.3480649367304,NORMAL,0,0.0,3.2826385341034747,82.06596335258686,1.0,0.0,1,True,91.66666666666666,False,True,80.0,0.9090909090909092,90.9090909090909,86.90490535522358,HIGH,1,HIGH,"HIGH (driven by cr_profile; price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=HIGH)",1,"This transaction is flagged due to a high CR Profile Score of 86.90, indicating significant deviation from the trader's historical behavior, particularly as this is the first time the trader has used this specific product and combination. The declared unit price of BHD 828,263.80 is extraordinarily high compared to the peer median price of BHD 12.00, suggesting potential over-invoicing. However, the price anomaly score is within normal limits, which may indicate a false positive.",over_invoicing,TRUE_POSITIVE,"The high CR Profile Score and the first-time use of this product indicate a significant deviation from the trader's norms, warranting further investigation despite the normal price level.",high,Conduct a detailed review of the trader's previous transactions and the legitimacy of the declared price.
2020-2801-7-10647-1,2020-2801-7-10647,2020-06-24,2020,2020-06,8471300000,847130000000,847130,84,Portable laptop computers,Portable laptop computers,CR_HASH_009,Import,IM,IN,IN,BH,IN,IN,BH,IN,NMB,3.05,3385.8229508196723,price_per_item,10326.76,27464.8,3.05,31.01,35.63,8.1276475782952,8.71824987064452,0.6999612932513521,7.750041925937837,9.126895264901794,1.376853338963957,5.684761917491901,11.192175273347727,False,-0.5691111673688847,0.5691111673688847,NORMAL,5.0,0.0052410901467505,5.251225759014186,51.700506150822136,3.0,0.0031446540880503,5.762051382780177,63.915119328547,5.0,1.0,0.0,1.0,1.0,0.0,48.22054484040252,LOW,1,0.0,-0.4490728387110237,11.226820967775597,1.0,0.0,3,False,75.0,False,True,91.66666666666666,0.8333333333333334,83.33333333333334,53.51272067205479,LOW,1,LOW,"LOW (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=LOW)",1,"The transaction shows a declared unit price of approximately BHD 3385.82 for portable laptop computers, which is significantly higher than the peer median price of BHD 8.72, indicating a potential over-invoicing issue. However, the price anomaly is classified as NORMAL, and the trade pattern and CR profile levels are LOW, suggesting that while the price is high, it may not be unusual for this trader's history or the specific circumstances of the transaction.",over_invoicing,FALSE_POSITIVE,"The price anomaly is classified as NORMAL, and the trader has a history of using this partner, which reduces the likelihood of this being a genuine risk despite the high declared price.",medium,Monitor future transactions from this trader for similar pricing patterns.
2020-2701-7-10032-1,2020-2701-7-10032,2020-06-25,2020,2020-06,6109100000,610910000000,610910,61,Cotton t-shirts,Cotton t-shirts,CR_HASH_025,Re-export,EX,BH,BH,AE,BH,BH,AE,AE,NMB,0.97,564.0824742268042,price_per_item,547.16,1455.2,0.97,1169.1,1287.28,6.336971692576392,4.610526181303967,0.7708500247178713,3.916293548711598,5.585818334387825,1.6695247856762268,1.412006370197258,8.090105512902165,False,1.510633076154197,1.510633076154197,NORMAL,6.0,0.0062893081761006,5.068904202220232,46.22900654036249,6.0,0.0062893081761006,5.068904202220232,41.148094458851695,4.0,1.5,0.5773502691896257,2.0,1.3333333333333333,21.21212121212121,40.69815451259752,NORMAL,0,0.0,4.675787483699579,100.0,1.0,0.0,2,False,83.33333333333334,False,True,88.88888888888889,0.7777777777777778,77.77777777777779,82.77777777777777,MEDIUM,1,LOW,"LOW (driven by cr_profile; price_level=NORMAL, pattern_level=NORMAL, cr_profile_level=MEDIUM)",1,"The transaction involves a re-export of cotton t-shirts with a declared unit price significantly higher than the peer median price, indicating potential over-invoicing. However, the price anomaly score is within the normal range, and the trade pattern and CR profile levels are also normal, suggesting that the high unit price may not reflect a genuine risk. The trader has previously engaged with this product, but this specific combination of product and partner is a first-time occurrence.",over_invoicing,FALSE_POSITIVE,"The price level is classified as normal despite a high CR price severity, indicating that the high unit price may not be unusual in the context of the trader's overall history. The combination of product and partner being first-time does raise a flag, but the overall transaction context suggests it is likely a benign outlier.",medium,Monitor future transactions from this trader for similar patterns.
2020-2801-5-10377-1,2020-2801-5-10377,2020-06-26,2020,2020-06,8517120000,851712000000,851712,85,Cellular telephones,Cellular telephones,CR_HASH_044,Re-export,EX,BH,BH,US,BH,BH,US,US,NMB,3.32,15943.22590361446,price_per_item,52931.51,140775.29,3.32,1054.8,1127.18,9.67685203035814,8.864077348542533,0.8102493638708186,8.21372138236038,9.675589371385747,1.461867989025368,6.020919398822327,11.8683913549238,False,0.6765929562748295,0.6765929562748295,NORMAL,4.0,0.0041928721174004,5.474369310328396,58.39708046469813,4.0,0.0041928721174004,5.474369310328396,54.46595026060942,4.0,1.0,0.0,1.0,1.0,0.0,48.26162282356236,LOW,1,0.0,0.740720847222082,18.51802118055205,1.0,0.0,3,False,75.0,False,True,90.0,0.8,80.0,54.98130741319322,LOW,1,LOW,"LOW (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=LOW)",1,"The transaction shows a declared unit price of approximately 15,943 BHD for cellular telephones, which is significantly higher than the peer median price of 8.86 BHD. However, the price anomaly is classified as NORMAL, indicating that the price is not considered anomalous in this context. Additionally, the trade pattern and CR profile levels are LOW, suggesting that while the partner and route are somewhat unusual, they do not raise significant concerns.",benign_outlier,FALSE_POSITIVE,"The price level is classified as NORMAL, and the overall composite score is LOW, indicating that there is no strong evidence of risk despite the high unit price. The combination of factors suggests this is a benign outlier rather than a genuine risk.",medium,Monitor future transactions from this trader for consistency in pricing and patterns.
2020-2701-3-10831-1,2020-2701-3-10831,2020-06-26,2020,2020-06,9018390000,901839000000,901839,90,Medical syringes and needles,Medical syringes and needles,CR_HASH_001,Re-export,EX,BH,BH,AE,BH,BH,AE,AE,NMB,3.47,2.590778097982709,price_per_item,8.99,23.92,3.47,224.11,247.2,1.2783689194005392,1.4183722013465885,0.3403115864896454,0.9528936868330796,1.614923227688858,0.6620295408557785,-0.0401506244505881,2.6079675389725256,False,-0.2774837052804246,0.2774837052804246,NORMAL,3.0,0.0031446540880503,5.762051382780177,67.03046630801344,3.0,0.0031446540880503,5.762051382780177,63.915119328547,3.0,1.0,0.0,1.0,1.0,0.0,55.88552491899817,LOW,1,0.0,-0.0976732431539544,2.4418310788488604,1.0,0.0,3,False,75.0,False,False,77.77777777777779,0.7777777777777778,77.77777777777779,35.854640877597106,LOW,1,LOW,"LOW (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=LOW)",1,"The transaction appears to be a benign outlier as the price level is classified as NORMAL, indicating no significant under- or over-invoicing. The trade pattern and CR profile levels are both LOW, suggesting that while the partner and route are somewhat unusual, they do not raise significant concerns given the context of re-exporting medical supplies. Additionally, the declared quantity and unit price align with typical market behavior for such goods.",benign_outlier,FALSE_POSITIVE,"The price anomaly signals do not indicate any significant issues, and the transaction aligns with typical trade practices for medical supplies, suggesting it is not a genuine risk.",high,Monitor future transactions from this trader for any emerging patterns.
2020-2701-5-10865-1,2020-2701-5-10865,2020-06-27,2020,2020-06,8517120000,851712000000,851712,85,Cellular telephones,Cellular telephones,CR_HASH_020,Re-export,EX,BH,BH,DE,BH,BH,DE,DE,NMB,3.16,16140.18987341772,price_per_item,51003.0,135646.28,3.16,917.67,974.09,9.689129661127527,8.864077348542533,0.8102493638708186,8.21372138236038,9.675589371385747,1.461867989025368,6.020919398822327,11.8683913549238,False,0.6868134499542765,0.6868134499542765,NORMAL,2.0,0.0020964360587002,6.1675164908883415,79.19854023234907,2.0,0.0020964360587002,6.1675164908883415,77.23297513030472,2.0,1.0,0.0,1.0,1.0,0.0,66.6308114117812,LOW,1,0.0,0.7727242506181811,19.318106265454528,1.0,0.0,2,False,83.33333333333334,False,False,80.0,0.8181818181818181,81.81818181818181,43.12497355654545,LOW,1,LOW,"LOW (driven by pattern+cr_profile; price_level=NORMAL, pattern_level=LOW, cr_profile_level=LOW)",1,"The transaction involves the re-export of cellular telephones from Bahrain to Germany, with a declared unit price significantly higher than the peer median price, but the price anomaly is classified as normal. The trade pattern shows high rarity for both the partner and route, but the overall trade pattern score is low, indicating that this is not a common transaction for this trader. Given these factors, the flag appears to be a false positive.",benign_outlier,FALSE_POSITIVE,"The price level is normal despite the high declared unit price, and the trade pattern is low, suggesting that this transaction does not present a genuine risk.",high,Monitor future transactions from this trader for similar patterns.
